path	transcript	t1	t2	quest_num
ordS147-02	они хотят прогулки // а ещё что ? мы говорим / а дальше территория закрыта  для посещения или вот только с экскурсоводом / который прове... будем за вами следить // и будет ваши ничего не разрешать //	102.66	112.97	questions_wav/ordS147-02_question_1025.wav
ordS147-02	а деньги то есть на эти проекты ?	216.95	218.93	questions_wav/ordS147-02_question_1026.wav
ordS147-02	а мне больше понравилось знаешь что ?	301.505	303.685	questions_wav/ordS147-02_question_1027.wav
ordS147-02	ну строит то он красиво ? не портит там он этими спусками ?	336.39	340.21	questions_wav/ordS147-02_question_1028.wav
ordS147-02	 и тут есть масса людей / которые говорят / почему же из дерева ? вот как так мы приехали в заповедник / а что ж тут рубленные какие то домики // строения //	382.16	392.5	questions_wav/ordS147-02_question_1029.wav
ordS147-02	а что они хотят там видеть ?	392.5	393.27	questions_wav/ordS147-02_question_1030.wav
ordS147-02	а что ты спросил ? чем ценна карельская берёза ?	778.935	781.87	questions_wav/ordS147-02_question_1031.wav
ordS147-02	красота или ?	781.87	783.585	questions_wav/ordS147-02_question_1032.wav
ordS147-02	именно бородавки эти ценны ? а сам ствол нет ?	843.52	846.83	questions_wav/ordS147-02_question_1033.wav
ordS147-02	ну а дальше / южнее ? она всё таки северная ?	979.12	982.365	questions_wav/ordS147-02_question_1034.wav
ordS147-02	это ты такой браслет за это время сочинил ?	1034.983	1037.678	questions_wav/ordS147-02_question_1035.wav
ordS15-14	Смит / ты начал по Ремарку / загоняться ?	04.430	05.880	questions_wav/ordS15-14_question_1036.wav
ordS15-14	чтобы блядь система *Н // # хочешь действительно / страшную книгу почитать ?	09.060	11.400	questions_wav/ordS15-14_question_1037.wav
ordS15-14	ты о Ремарке ?	12.180	12.810	questions_wav/ordS15-14_question_1038.wav
ordS15-14	идёшь мыться то ?	24.421	25.199	questions_wav/ordS15-14_question_1039.wav
ordS15-14	а-а ?	26.045	26.280	questions_wav/ordS15-14_question_1040.wav
ordS15-14	да ? *П так топят(?) ?	31.455	32.475	questions_wav/ordS15-14_question_1041.wav
ordS15-14	а что у тебя ещё есть ?	36.765	37.536	questions_wav/ordS15-14_question_1042.wav
ordS15-14	а(:) ?	40.740	40.950	questions_wav/ordS15-14_question_1043.wav
ordS15-14	ну(:) ?	41.805	42.035	questions_wav/ordS15-14_question_1044.wav
ordS15-14	вот эта ?	42.370	42.910	questions_wav/ordS15-14_question_1045.wav
ordS15-14	*Н ? # ещё какая-то // *П их четыре // и(:) (...) Триумфальная_арка$ вот //	43.753	46.825	questions_wav/ordS15-14_question_1046.wav
ordS15-14	ну я вот / сколько я читал литературы / о войне там / да ?	52.514	54.385	questions_wav/ordS15-14_question_1047.wav
ordS15-14	ну это тоже лирика / по-моему / да ? # под Триумфальную_арку$ там короче //	83.495	86.0	questions_wav/ordS15-14_question_1048.wav
ordS15-14	ну(:) и ?	92.338	92.7	questions_wav/ordS15-14_question_1049.wav
ordS15-14	но помните / вот *Н(джапарат)какой ?	129.162	130.66	questions_wav/ordS15-14_question_1050.wav
ordS15-14	ну ?	245.54	245.86	questions_wav/ordS15-14_question_1051.wav
ordS19-03	Оль% / *П это Марина% / *П а есть Наташа% ?	84.64099999999999	87.84100000000001	questions_wav/ordS19-03_question_1052.wav
ordS19-03	а можно её телефончик ?	88.521	89.84100000000001	questions_wav/ordS19-03_question_1053.wav
ordS19-03	Наташа% / вы уже отпустили этого / () Алексея%(:) / Максима% / и всего прочего ? *П вот //	95.761	101.16	questions_wav/ordS19-03_question_1054.wav
ordS19-03	отпустили ? *П в отпуск уехал // остался Максим% да у нас ?	102.36	106.0	questions_wav/ordS19-03_question_1055.wav
ordS19-03	так а () что значит вот оперативная память ? у меня уже все все все программы / которые были / посносил / которыми я не пользуюсь там / все все все кроме Айсидиси$ //	179.721	188.24099999999999	questions_wav/ordS19-03_question_1056.wav
ordS19-03	доложено было Вике% ?	229.74	230.99099999999999	questions_wav/ordS19-03_question_1057.wav
ordS19-03	ну и чего Вика% ?	231.221	232.121	questions_wav/ordS19-03_question_1058.wav
ordS19-03	угу / а как проще / а к (...) а проще это как ?	272.321	274.8	questions_wav/ordS19-03_question_1059.wav
ordS19-03	ну понятно // *П ясно // *П хорошо // *П Наташ% / я поняла вас // спасибо / ну вот я с вами говорю / и у меня почта / даже не открывается // вот вот я это всё / время ввела пароль / и она всё думает // вот вы представляете / вот все это время ?	288.801	301.361	questions_wav/ordS19-03_question_1060.wav
ordS19-03	ну что Марин% / мы виноваты / да ?	401.921	403.56	questions_wav/ordS19-03_question_1061.wav
ordS19-03	да почему же ?	403.561	404.561	questions_wav/ordS19-03_question_1062.wav
ordS19-03	вот я уже готова знаете / давайте говорю / по очереди все качать будем ? *П гениальная работа фирмы / а потом он будет удивляться / а почему мы так медленно работаем ? *П действительно / почему ?	454.04	464.4	questions_wav/ordS19-03_question_1063.wav
ordS19-03	лишние движения делаю ?	502.841	504.44	questions_wav/ordS19-03_question_1064.wav
ordS19-03	вы знаете / (...) у вас сегодня / отправка какая-то будет ?	533.281	536.48	questions_wav/ordS19-03_question_1065.wav
ordS19-03	вот / Гуль% / тогда давайте / я перез... сейчас перезвоню Марине% / потом вам // или / *П угу ? *П хорошо // давайте / *П давайте / угу / да //	580.761	588.164	questions_wav/ordS19-03_question_1066.wav
ordS19-03	вчера мы с на... с Надей% выходим с работы // *П она меня просит / у вас есть там телефон (э-э) Глухаревой% ? я говорю да // *П ну и значит там (...) нахожу / диктую ей // *П и она тут же набирает его / звонит //	631.72	643.95	questions_wav/ordS19-03_question_1067.wav
ordS19-03	(э-э) она говорит Марина% ? *П да / это Надя% //	644.881	648.08	questions_wav/ordS19-03_question_1068.wav
ordS19-03	Надя% ? *П та очевидно ее спрашивает / какая Надя% ? она говорит Надя% аналитик // *П она спрашивает / какой ещё аналитик ?	649.0	653.815	questions_wav/ordS19-03_question_1069.wav
ordS19-03	ну (...) Надя% там послушала послушала говорит извините пожалуйста / говорю / Надя% какой номер ?	670.161	675.2	questions_wav/ordS19-03_question_1070.wav
ordS19-03	здравствуйте / Марина% ? да Марина% !	689.001	690.881	questions_wav/ordS19-03_question_1071.wav
ordS19-03	говорит / ты вот / Надя% / *П аналитик ?	690.881	693.201	questions_wav/ordS19-03_question_1072.wav
ordS19-03	да Марин% / здравствуйте ! *П Марин% / скажите пожалуйста / вы на эл два / когда () будете ?	720.561	724.84	questions_wav/ordS19-03_question_1073.wav
ordS19-03	долго у вас еще там ?	803.921	805.4	questions_wav/ordS19-03_question_1074.wav
ordS19-03	и только после того как Глухарева% () отсмотрит и сфотографирует / и (:) отправить / но вы все это отложите уже вот // *П всё / всё верно / да ?	860.561	869.081	questions_wav/ordS19-03_question_1075.wav
ordS19-03	вот // *П угу ? *П всё // пожалуйста // всего доброго / до свидания //	958.881	962.66	questions_wav/ordS19-03_question_1076.wav
ordS19-29	пошло да ?  *П пошла запись //	01.144	03.734	questions_wav/ordS19-29_question_1077.wav
ordS19-29	нажимать ?	52.118	52.678	questions_wav/ordS19-29_question_1078.wav
ordS19-29	как у тебя дела / родная ?	89.73	91.16	questions_wav/ordS19-29_question_1079.wav
ordS19-29	а что так ?	93.22	93.834	questions_wav/ordS19-29_question_1080.wav
ordS19-29	что что  что ? # мячом по голове дали //	104.75999999999999	107.00999999999999	questions_wav/ordS19-29_question_1081.wav
ordS19-29	мячом по голове тебе дали ? # да //	107.21600000000001	109.146	questions_wav/ordS19-29_question_1082.wav
ordS19-29	два раза ?	109.63900000000001	110.24000000000001	questions_wav/ordS19-29_question_1083.wav
ordS19-29	аж три раза ! это что ж вы  делали такое ?	111.102	113.64	questions_wav/ordS19-29_question_1084.wav
ordS19-29	мальчишки играли во что ?	116.42	117.89	questions_wav/ordS19-29_question_1085.wav
ordS19-29	ну / *П а ты ?	119.837	121.37	questions_wav/ordS19-29_question_1086.wav
ordS19-29	что что ?	122.15	123.334	questions_wav/ordS19-29_question_1087.wav
ordS19-29	 а ты что делала ? вы что делали / девочки ? # ну что / мы там висели / на тренажерах  были //	123.646	128.367	questions_wav/ordS19-29_question_1088.wav
ordS19-29	так / *П ну и каким образом тебе три раза мяч за... в голову попал ? # ну первый раз *Н на физкультуру / когда я шла *Н / *П к этому / ну / к скамейке туда //	128.367	137.405	questions_wav/ordS19-29_question_1089.wav
ordS19-29	а как это так ? что специально кто-то ? # да я не знаю / нет //	145.291	148.73	questions_wav/ordS19-29_question_1090.wav
ordS19-29	а как так получается ?	148.73	150.27	questions_wav/ordS19-29_question_1091.wav
ordS19-29	*Н дак // *П а что у тебя с уроками / родная ?	158.281	162.239	questions_wav/ordS19-29_question_1092.wav
ordS19-29	что ?	170.77	1358.05	questions_wav/ordS19-29_question_1093.wav
ordS19-29	вам много там всего делать ?	186.59	188.26	questions_wav/ordS19-29_question_1094.wav
ordS19-29	ну ты можешь говорить нормально ?	192.93	194.71	questions_wav/ordS19-29_question_1095.wav
ordS19-29	что ты сделала ?	202.761	203.79	questions_wav/ordS19-29_question_1096.wav
ordS19-29	к вам можно ?	283.97	284.7	questions_wav/ordS19-29_question_1097.wav
ordS19-29	до какого отъезда ?	291.57	292.77	questions_wav/ordS19-29_question_1098.wav
ordS19-29	что-что ?	375.71	1341.59	questions_wav/ordS19-29_question_1099.wav
ordS19-29	да замечательно / а есть где реализовывать ?	446.19	448.9	questions_wav/ordS19-29_question_1100.wav
ordS19-29	есть где реализовывать ?	452.11	453.75	questions_wav/ordS19-29_question_1101.wav
ordS19-29	да ты что ! *П (э) и кто / и кто координирует / *П это всё дело ?	547.92	552.61	questions_wav/ordS19-29_question_1102.wav
ordS19-29	какие ?	577.89	578.56	questions_wav/ordS19-29_question_1103.wav
ordS19-29	Ириш / какие организации / назови // я их знаю ?	582.95	585.82	questions_wav/ordS19-29_question_1104.wav
ordS19-29	хорошо ?	606.72	607.3	questions_wav/ordS19-29_question_1105.wav
ordS19-29	это один номер // *П я правильно понимаю ? @ да // @ *П а остальные два ?	667.63	672.251	questions_wav/ordS19-29_question_1106.wav
ordS19-29	в чём дело ?	674.25	675.35	questions_wav/ordS19-29_question_1107.wav
ordS19-29	ну / *П и что ? какие проблемы у тебя с гектарами ? господи ты боже мой # ну я не понимаю / просто их //	704.52	710.74	questions_wav/ordS19-29_question_1108.wav
ordS19-29	Лизонька / чего ты не понимаешь ?	710.74	712.65	questions_wav/ordS19-29_question_1109.wav
ordS19-29	ну честно / а откуда мне их взять ?	734.46	737.41	questions_wav/ordS19-29_question_1110.wav
ordS19-29	мой хороший ! позвонить мне / и узнать у меня ! *П ты мне звонишь и спрашиваешь о чем угодно / но об этом  *В спросила бы / я бы тебе объяснила бы / *В и ты бы () уже давно бы сделала / и мне бы / в полдесятого / нервы не трепала бы / с этой ерундой / дурацкой ! с гектарами ! *П что они из вас /  животноводов хотят ()  этих (...) фу ты ()  пахарей (...) чертовых вырастить / что ли ?	738.001	762.511	questions_wav/ordS19-29_question_1111.wav
ordS19-29	что там с гектарами / а ? *П Лизонька ! что там с гектарами ? *П ну говори ! ну озвучивай  / милая !  *П быстрее ! *П Лизонька ! быстрее можно / а ?	777.19	788.68	questions_wav/ordS19-29_question_1112.wav
ordS19-29	сколько ар в *Н гектарах ?	789.85	793.19	questions_wav/ordS19-29_question_1113.wav
ordS19-29	чего ?	793.19	794.16	questions_wav/ordS19-29_question_1114.wav
ordS19-29	сколько аров в гектарах ?	795.71	798.18	questions_wav/ordS19-29_question_1115.wav
ordS19-29	ничего не поняла // *П Лиза ты... # сколько аров в четырех гектарах ?	803.11	806.72	questions_wav/ordS19-29_question_1116.wav
ordS19-29	ну / а сколько в одном гектаре аров ?	809.39	811.32	questions_wav/ordS19-29_question_1117.wav
ordS19-29	Лизонька / ну значит читай параграф / значит где-то это должно быть / *В у вас  сказано ! я думаешь знаю ? *П что я тебе / *П сельхозработник / чтобы знать сколько / *П в этих арах гектаров / или наоборот !	819.82	831.1	questions_wav/ordS19-29_question_1118.wav
ordS19-29	Лизочка ! *П не понимаешь ?	902.75	904.68	questions_wav/ordS19-29_question_1119.wav
ordS19-29	и что ты не можешь сделать /  какой номер /  двести семьдесят три / сколько аров в четырех гектарах ? *В в одном гектаре сто аров //	950.29	958.36	questions_wav/ordS19-29_question_1120.wav
ordS19-29	в четырех гектарах / сколько ?	959.641	961.89	questions_wav/ordS19-29_question_1121.wav
ordS19-29	в четырех гектарах сколько ар ?	968.82	970.41	questions_wav/ordS19-29_question_1122.wav
ordS19-29	ну / *П и что () нужна была я / для того чтобы такую ерунду делать ?	981.27	985.6	questions_wav/ordS19-29_question_1123.wav
ordS19-29	сколько ?	990.67	991.22	questions_wav/ordS19-29_question_1124.wav
ordS19-29	весь номер ? один  два три ? *П ну один // *П два // *П сколько квадратных метров / в двух арах //	1017.66	1025.55	questions_wav/ordS19-29_question_1125.wav
ordS19-29	в одном аре / сто квадратных метров // *П в двух арах ... *П милочка / решай сама / *П можно без меня // *П Лизочка / в одном аре сто квадратных метров / в двух арах / сколько кв... метров квадратных ?	1026.61	1040.3	questions_wav/ordS19-29_question_1126.wav
ordS19-29	доченька / можно это вслух быстренько мне проговорить ?	1080.12	1083.35	questions_wav/ordS19-29_question_1127.wav
ordS19-29	в десяти / *П десять и два нуля / так // *П хорошо / и что так ? # *Н	1084.56	1090.43	questions_wav/ordS19-29_question_1128.wav
ordS19-29	что такое / моя хорошая / *П что мы (э-э) / что мы рыдаем ?	1090.43	1094.62	questions_wav/ordS19-29_question_1129.wav
ordS19-29	два нуля / *П метров квадратных / всё // *П заинька / *П а чего ты рыдаешь () опять ? *П можно узнать ?	1100.65	1108.14	questions_wav/ordS19-29_question_1130.wav
ordS19-29	сколько квадратных метров / *П в () двух гектарах ?	1109.16	1112.4	questions_wav/ordS19-29_question_1131.wav
ordS19-29	в () одном гектаре / десять тысяч квадратных метров / *П а в двух ?	1116.97	1121.47	questions_wav/ordS19-29_question_1132.wav
ordS19-29	десять тысяч умножить на два / зайка моя // # *Н # двадцать тысяч метров квадратных / можно поплакать / *П правда ? *П поплачь / поплачь !	1124.26	1133.9	questions_wav/ordS19-29_question_1133.wav
ordS19-29	а что / Лизонька / не так ? я не права ?	1144.06	1146.3	questions_wav/ordS19-29_question_1134.wav
ordS19-29	ну что моя хорошая ?	1154.39	1156.05	questions_wav/ordS19-29_question_1135.wav
ordS19-29	дак а спросить у меня можно было ? *П позвонить и спросить //	1169.17	1173.38	questions_wav/ordS19-29_question_1136.wav
ordS19-29	заметь мне всё / я всё поняла / да ! *П я поняла / ты пришла / *П ты устала / *П ты не хотела работать / *П ты по... ты полежала посмотрела телевизор / *П правда ?  кадетов ты успела посмотреть /  *П не правда ли ?	1195.5	1210.87	questions_wav/ordS19-29_question_1137.wav
ordS19-29	что ты на меня смотришь / хмуришься ?	1217.1	1218.91	questions_wav/ordS19-29_question_1138.wav
ordS19-29	ты доделала математику / Лизонька ?	1224.05	1225.9	questions_wav/ordS19-29_question_1139.wav
ordS19-29	нет # а в чём дело ? # ну не знаю я *Н делать //	1225.9	1231.16	questions_wav/ordS19-29_question_1140.wav
ordS19-29	что что что ?  *П Лиза !	1231.161	1233.461	questions_wav/ordS19-29_question_1141.wav
ordS19-29	можно тебя попросить / *П не делать так / *П в чем дело Лизонька / какой номер () ты не знаешь ?	1241.27	1246.93	questions_wav/ordS19-29_question_1142.wav
ordS19-29	какой ? *П я не слышу Лизонька / ну и что там нужно сделать ? @ *Н шесть //	1253.8	1257.69	questions_wav/ordS19-29_question_1143.wav
ordS19-29	сколько *Н # что что что что ?	1258.241	1262.41	questions_wav/ordS19-29_question_1144.wav
ordS19-29	хватит /  # хвост ? # какой хвост ?	1262.74	1265.71	questions_wav/ordS19-29_question_1145.wav
ordS19-29	ну какие тэ яров ?	1271.151	1272.331	questions_wav/ordS19-29_question_1146.wav
ordS19-29	яровой ржи / а что такое яровая рожь ?  *П боже мой какая глупость !  *П ну они что издеваются / яровая рожь / что такая яровая рожь ? *П хватит ли / *П десять тонн / какой-то там ржи / для посева / *П на земельном участке / *П который имеет форму квадрата со стороной / *П восемьсот метров  / если норма высева / *П боже мой //	1278.82	1299.1	questions_wav/ordS19-29_question_1147.wav
ordS19-29	что такая яровая  рожь ? # ну смотри ярд / *П да ? *П ярд //	1302.65	1306.23	questions_wav/ordS19-29_question_1148.wav
ordS19-29	не / минуточку / ярд / это ярд # а что это значит ?	1308.78	1311.48	questions_wav/ordS19-29_question_1149.wav
ordS19-29	а высев это что ?	1333.81	1335.15	questions_wav/ordS19-29_question_1150.wav
ordS19-29	ещё одна глупая задача такая же ?	1359.75	1361.75	questions_wav/ordS19-29_question_1151.wav
ordS19-29	ну мамочка / пожалуйста *Н # ну / что ещё случилось ?	1363.69	1368.1	questions_wav/ordS19-29_question_1152.wav
ordS19-29	Лизик // *П трина...  / что ? *П можно / где ?	1388.78	1392.44	questions_wav/ordS19-29_question_1153.wav
ordS19-29	Лизонька я не вижу / можно мне п... / задание ?	1394.42	1396.95	questions_wav/ordS19-29_question_1154.wav
ordS19-29	два //  да ?  *П икс плюс икс минус... //  *П так мы же это делали уже упражнение //	1410.42	1414.71	questions_wav/ordS19-29_question_1155.wav
ordS19-29	ну икс плюс икс сколько будет ?	1421.021	1422.61	questions_wav/ordS19-29_question_1156.wav
ordS19-29	минус # минус тридцать / равняется семьдесят четыре // *П ну / два икс / равняется //  *П семьдесят четыре / что ?	1425.87	1433.41	questions_wav/ordS19-29_question_1157.wav
ordS19-29	разделить ?	1433.41	1434.56	questions_wav/ordS19-29_question_1158.wav
ordS19-29	куда делить Лиза ? ты чего / а ?	1434.921	1436.96	questions_wav/ordS19-29_question_1159.wav
ordS19-29	доченька / это разность ! уменьшаемо/ вычитаемое / разность ! да ? ш...  куда ты  что ты хочешь делить ?  *П милая !	1450.69	1457.8	questions_wav/ordS19-29_question_1160.wav
ordS19-29	всё правильно ! я  только не понимаю  почему так долго  думать надо / надо над этим ?!   *П ну  / давай / семьдесят четыре плюс  тридцать сколько будет ?!  давай / доча / быстрее / энергичней !	1474.5	1483.81	questions_wav/ordS19-29_question_1161.wav
ordS19-29	сто четыре / Лиза / мы решали эт... это это  уравнение ! сто четыре разделить на два / будет пятьдесят два ! *В Лиз / ну ну я не понимаю / а ?! *В мы уже делали это упражнение !	1489.05	1498.44	questions_wav/ordS19-29_question_1162.wav
ordS19-29	а зачем ты его еще раз делаешь ?	1507.27	1509.107	questions_wav/ordS19-29_question_1163.wav
ordS19-29	что ты не... в чем ты не виновата ?	1512.431	1514.11	questions_wav/ordS19-29_question_1164.wav
ordS19-29	мама # в чём ? а я тебя в чём-то обвиняю / дочик ?  *П в чём ?	1517.86	1521.69	questions_wav/ordS19-29_question_1165.wav
ordS19-29	алё / гараж / можно не реветь / *П ну ?	1523.54	1525.87	questions_wav/ordS19-29_question_1166.wav
ordS19-29	хорошо / а это / то же самое ? мы уже делали ?	1527.942	1530.864	questions_wav/ordS19-29_question_1167.wav
ordS19-29	ну неправильно / доченька // *П один икс / плюс четыре икс / сколько будет ?	1537.862	1542.65	questions_wav/ordS19-29_question_1168.wav
ordS19-29	пять икс // # пять икс / равняется сто двадцать пять // *В понимаешь / решила ты правильно / запись ты неправильно делаешь / вот неправильно ! *П дальше / нужно *Н написать / икс равняется  сто двадцать пять разделить на пять ! всё ! икс равняется  двадцать пять / всё ! *В вот такая запись правильная / мы уже сколько раз её повторяли /  *В вот такая запись / правильная / мы ее сколько раз уже повторяли ! Лизонька ! *В не морочь мне голову с этой ерундой / что там с мате... (э) с русским языком / с английским / *В и с естествознанием ? давай ! # ну мамочка ! *П мама !	1543.65	1575.08	questions_wav/ordS19-29_question_1169.wav
ordS19-29	о боже мой ! можно те... тебя попросить не плакать ? # мамочка ! *В мамочка !  *П мамочка / ну не волнуйся /	1575.081	1581.77	questions_wav/ordS19-29_question_1170.wav
ordS19-29	что-что ? *П что случилось ?	1587.122	1589.26	questions_wav/ordS19-29_question_1171.wav
ordS21-14	кто ?	05.444	05.678	questions_wav/ordS21-14_question_1172.wav
ordS21-14	 Вика ?	07.410	07.787	questions_wav/ordS21-14_question_1173.wav
ordS21-14	вам понятно ? война у вас //	08.367	09.614	questions_wav/ordS21-14_question_1174.wav
ordS21-14	там чего / пробка ?	09.614	10.410	questions_wav/ordS21-14_question_1175.wav
ordS21-14	сколько ещё / год  остался войне ?	15.450	16.970	questions_wav/ordS21-14_question_1176.wav
ordS21-14	у вас ещё на год ? #  не / не знаю / у нас там  премия должна быть выплачена //	18.060	20.818	questions_wav/ordS21-14_question_1177.wav
ordS21-14	гады // # а премия большая ?	28.390	29.612	questions_wav/ordS21-14_question_1178.wav
ordS21-14	есть же морально-нравственные понятия / правильно ? * П я понимаю / что  я её не заслужил //	40.070	44.450	questions_wav/ordS21-14_question_1179.wav
ordS21-14	*Н всё время недоволен / да как же так ? *П мне должны  зарплату блин / *П а я говорю / а чего тебе блин / будут тридцать тысяч платить  / что ли ?	51.888	58.566	questions_wav/ordS21-14_question_1180.wav
ordS21-14	кого ?	58.566	58.950	questions_wav/ordS21-14_question_1181.wav
ordS21-14	ох / я вчера короче без денег // *П зарплату вчера только вечером получил // *П кое-как отстоял  / дождь / погода была ещё / жопа  вообще // стоял стоял / стоял стоял // нету лоховозов / а у нас проездной // *П в общем плюнул / *П сел на сто восемьдесят седьмой / *П он же возле Метрики не останавливается / ты в курсе ? * В ну возле Ленты не стал выходить / далеко // *П вышел после поворота //	80.952	101.58	questions_wav/ordS21-14_question_1182.wav
ordS21-14	ну на этом / ну значит сейчас очень долго будем ехать ?	161.57999999999998	164.328	questions_wav/ordS21-14_question_1183.wav
ordS21-14	опять ?	191.682	191.914	questions_wav/ordS21-14_question_1184.wav
ordS21-14	достань а ?	195.052	195.721	questions_wav/ordS21-14_question_1185.wav
ordS21-14	ты ремонт делаешь ? *П у себя ?	243.874	245.748	questions_wav/ordS21-14_question_1186.wav
ordS21-14	а где ?	246.84	369.337	questions_wav/ordS21-14_question_1187.wav
ordS21-14	умеешь ?	254.368	254.996	questions_wav/ordS21-14_question_1188.wav
ordS21-14	да ?	259.11	259.37	questions_wav/ordS21-14_question_1189.wav
ordS21-14	обои / то же надо клеить / да ? на выровненные стены //	316.509	319.252	questions_wav/ordS21-14_question_1190.wav
ordS21-14	у ?	319.252	319.68	questions_wav/ordS21-14_question_1191.wav
ordS21-14	ну / а обои тоже на выровненные ?	319.68	321.128	questions_wav/ordS21-14_question_1192.wav
ordS21-14	а ты можешь не на выровненные их поклеить ?	322.61	324.42	questions_wav/ordS21-14_question_1193.wav
ordS21-14	тебе ремонт надо делать ?	331.885	332.624	questions_wav/ordS21-14_question_1194.wav
ordS21-14	*Н мне то где делать ? *П маме //	332.624	335.89	questions_wav/ordS21-14_question_1195.wav
ordS21-14	в Омске / но всё равно даже по омским ценам / четырёхкомнатная / *П за миллион // миллион / сколько это ? тысяч сорок / да *Н ?	371.586	378.25	questions_wav/ordS21-14_question_1196.wav
ordS21-14	так на сколько взяли ?	385.31	386.68	questions_wav/ordS21-14_question_1197.wav
ordS21-14	что ?	387.27	643.257	questions_wav/ordS21-14_question_1198.wav
ordS21-14	на столько ? на какой срок ? # пятнадцать лет //	387.72	389.485	questions_wav/ordS21-14_question_1199.wav
ordS21-14	в смысле ?	408.748	409.171	questions_wav/ordS21-14_question_1200.wav
ordS21-14	на пятнадцать лет ?	409.788	410.731	questions_wav/ordS21-14_question_1201.wav
ordS21-14	знаешь сколько стоит в Питере четырёхкомнатная ?	416.76	418.327	questions_wav/ordS21-14_question_1202.wav
ordS21-14	ну ипотека конечно / переплата получается / грандиозная // раза в три наверное // @ нет / ну почему ?	441.244	445.308	questions_wav/ordS21-14_question_1203.wav
ordS21-14	посмотри что там кладут ?	450.637	452.076	questions_wav/ordS21-14_question_1204.wav
ordS21-14	ну да / так это самое / они первый взнос давали ?	460.314	463.55	questions_wav/ordS21-14_question_1205.wav
ordS21-14	знаешь / что Вулканы / *П переходят / и(:)  будут скоро продуктовые магазины ?	501.93	506.06	questions_wav/ordS21-14_question_1206.wav
ordS21-14	ты откуда услышал ?	529.137	530.201	questions_wav/ordS21-14_question_1207.wav
ordS21-14	блин / и () чего это ?	561.518	562.86	questions_wav/ordS21-14_question_1208.wav
ordS21-14	куда мы приедем ? *П в итоге ?	563.615	565.734	questions_wav/ordS21-14_question_1209.wav
ordS21-14	пришёл / *П а наши промоутеры с гвоздей такие на  меня / о...ого / ты откуда такой ?!	607.078	611.473	questions_wav/ordS21-14_question_1210.wav
ordS21-14	нет / а зачем ты сюда шёл  вечером ?	615.811	617.8	questions_wav/ordS21-14_question_1211.wav
ordS21-14	ты сегодня зонт не взял ?	629.626	630.933	questions_wav/ordS21-14_question_1212.wav
ordS21-14	больше нету / да у тебя ?	636.558	637.588	questions_wav/ordS21-14_question_1213.wav
ordS21-14	за сколько жильё снимаете ?	641.235	644.32	questions_wav/ordS21-14_question_1214.wav
ordS21-14	офигеть ! *П а чего ? чего так ?	646.236	648.082	questions_wav/ordS21-14_question_1215.wav
ordS21-14	вы с кем-то или вдвоём ?	649.877	651.0	questions_wav/ordS21-14_question_1216.wav
ordS21-14	*Н а чего не однокомнатную ?	652.16	653.994	questions_wav/ordS21-14_question_1217.wav
ordS21-14	на двоих двадцатка то ?	661.756	662.96	questions_wav/ordS21-14_question_1218.wav
ordS21-14	брат ?	743.66	743.996	questions_wav/ordS21-14_question_1219.wav
ordS21-14	у неё ?	749.623	750.06	questions_wav/ordS21-14_question_1220.wav
ordS21-14	у меня // *П с кошелька / ну //  @  да ?	750.06	751.63	questions_wav/ordS21-14_question_1221.wav
ordS21-14	ну / пока  я (...) дал ему понять / *П  понял что я в курсе / но скандалить ? да зачем я начну скандалить / *П чего морду ему бить ? мама за него начнет заступаться ну / уйду я / правильно? а идти мне некуда // *П просто я ему дал понять /  чтобы он ко мне не лез  в кошелёк //	754.961	769.271	questions_wav/ordS21-14_question_1222.wav
ordS21-14	а как он туда лазил ?	769.88	771.013	questions_wav/ordS21-14_question_1223.wav
ordS21-14	как нет ?  вообще нет ?	779.66	781.024	questions_wav/ordS21-14_question_1224.wav
ordS21-14	у мамы сидит на шее / () такое редко бывает что ли ?	795.99	798.565	questions_wav/ordS21-14_question_1225.wav
ordS21-14	а у них сколько комнатная квартира ? # двух //	802.889	804.817	questions_wav/ordS21-14_question_1226.wav
ordS21-14	а этот он / где / с мамой ?	807.017	808.63	questions_wav/ordS21-14_question_1227.wav
ordS21-14	он целый день сидит дома / что ли ?	824.475	826.368	questions_wav/ordS21-14_question_1228.wav
ordS21-14	мне там чего свои порядки наводить / воспитывать его ? да на хер они мне нужны / мне проще свалить вообще  подальше от такой семейки // *В вроде нормальные люди блин //	872.521	879.22	questions_wav/ordS21-14_question_1229.wav
ordS21-14	ты с ней будешь снимать или нет ?	889.56	891.31	questions_wav/ordS21-14_question_1230.wav
ordS21-14	а ей / *П сколько лет ?	900.32	901.442	questions_wav/ordS21-14_question_1231.wav
ordS21-14	*Н ? *П понимаешь / нам друг друга легче понять // *П а понять местным нас /	906.63	912.52	questions_wav/ordS21-14_question_1232.wav
ordS21-14	сейчас она не работает ?	919.915	921.037	questions_wav/ordS21-14_question_1233.wav
ordS21-14	ну она работает / но(:) как тебе  объяснить ?	921.037	923.38	questions_wav/ordS21-14_question_1234.wav
ordS21-14	и зачем ей куда-то соваться / *П она даже ... зачем вообще ? для какой цели ?	963.208	966.73	questions_wav/ordS21-14_question_1235.wav
ordS21-14	вообще для чего / ты можешь мне объяснить / для чего ей вот допустим со мной там куда-то ехать жить где-то там / неизвестно где ? когда у неё есть нормальная абсолютно квартира //	968.06	975.339	questions_wav/ordS21-14_question_1236.wav
